clusterId,centrotype,cent.factor,nr of peaks in cluster,scan,retention,retentionMean,mass,max sample name,max value,QUANT_START,Qe05965,Qe05948,Qe05949,Qe05950,Qe05951,Qe05952,Qe05953,Qe05954,Qe05955,Qe05956,Qe05957,Qe05958,Qe05959,Qe05960,Qe05961,Qe05962,Qe05963,Qe05964,Qe05966,Qe05967,Qe05968,Qe05969,Qe05970,Qe05971,Qe05972,Qe05973,QUANT_END,mass list,(relative)intensity list
21,916,1.0,32,274,1689517,1666208,3.13020538E8,Qe05966,1.7566164776014034E7,>>,7999523.042603963,7880605.75801185,3197902.1733008497,2500527.3247803655,1.263219592814896E7,1.026575571224357E7,5081930.290017618,2646245.551162583,1.559145343326307E7,1.3814420408582406E7,7588550.233453758,4178260.7459375067,2654233.4285088414,3205935.6344753513,2743096.6922061383,9243914.38345065,2854714.5297616874,3088228.955896536,1.7566164776014034E7,1.385258250119846E7,2933965.020395705,1.4861472095906286E7,4562617.070005898,4292928.766354529,3629727.504143283,7757345.301623644,<<,2.29059113E8;1.54061874E8;3.96981598E8;4.80943512E8;3.13020538E8;2.38023209E8;5.64904907E8;6.48865967E8;7.328255E8;4.82940857E8;5.66900696E8;3.98979309E8;3.72046021E8;8.16789368E8;3.21984039E8;9.00749268E8;7.34824097E8;4.56007141E8;8.18787659E8;6.50863098E8;9.02746521E8;9.84713318E8;3.15018524E8;4.75073639E8;3.97984192E8;9.86711121E8;4.81947144E8;3.16114044E8;8.51701538E8;6.57830566E8;7.67737732E8;9.3566095E8;,999.0;730.23;474.62;364.57;355.37;347.06;269.1;204.89;137.44;110.22;105.66;101.55;97.64;96.72;83.16;76.4;72.25;70.27;63.14;63.06;56.1;55.75;52.76;48.54;47.93;43.53;43.51;36.52;32.55;30.9;27.8;23.14;
25,1128,1.0,91,284,1733924,1728192,7.18686462E8,Qe05972,1.9319788064858136E8,>>,1.6427179919022188E8,1.6177262051327494E8,1.8857531941575778E8,1.8343826539708623E8,1.2857944048465596E8,1.568982570675143E8,1.785056147833146E8,1.7557049017571646E8,1.3796790270156613E8,1.4925564532847622E8,1.4938346804804298E8,1.640326759385563E8,1.7983175719752294E8,1.590349336010583E8,1.7977854731506744E8,1.4769067536024433E8,1.534708487970837E8,1.7824890956295204E8,1.3194346482014363E8,1.3899002746006164E8,1.7506809417766082E8,1.2683534690947887E8,1.683799649759079E8,1.853983757448744E8,1.9319788064858136E8,1.744592078218396E8,<<,2.96881714E8;3.80842987E8;4.64804321E8;5.48765625E8;6.32726685E8;3.82841278E8;7.16687805E8;4.66802704E8;2.98879669E8;5.50763916E8;6.34725159E8;7.18686462E8;8.00649292E8;8.02647705E8;8.84610229E8;8.8660907E8;9.68572266E8;9.70570557E8;8.01650024E8;3.81846527E8;2.9788501E8;8.85610779E8;7.17688843E8;1.052532471E9;5.52762451E8;4.65807892E8;5.49768738E8;7.58668335E8;6.36723938E8;4.68801056E8;1.054531128E9;8.04646118E8;7.2068512E8;3.84839478E8;8.88607361E8;8.44628723E8;9.69572083E8;9.72569031E8;9.27590088E8;9.28589539E8;6.757052E8;8.03648682E8;7.19687927E8;8.87609741E8;5.51767883E8;1.222453979E9;1.053533325E9;1.011550964E9;6.35727844E8;3.00877716E8;9.26591736E8;4.67805603E8;1.137494019E9;1.055532227E9;7.60168335E8;7.61667053E8;1.140490967E9;8.02150024E8;1.096511963E9;1.306412109E9;1.013549255E9;8.01149414E8;1.139490967E9;1.179471436E9;8.06643982E8;7.6116748E8;1.223452881E9;1.012054382E9;6.76206848E8;8.89609924E8;1.094514404E9;1.264437012E9;1.013051941E9;1.055033569E9;9.71070679E8;1.054033936E9;1.305418701E9;1.058528809E9;1.181471191E9;1.263434448E9;6.77704956E8;9.69073853E8;9.30591492E8;8.46636719E8;1.308411133E9;1.178473999E9;1.307411865E9;1.26543335E9;7.6216803E8;1.014550354E9;1.057531006E9;,999.0;977.85;631.48;468.57;307.16;289.02;235.93;233.52;220.34;214.54;160.03;150.78;137.68;107.54;101.68;85.8;76.55;73.64;65.01;60.05;49.12;48.27;46.89;43.88;43.12;43.08;40.16;38.25;37.52;37.25;36.38;36.27;35.48;32.37;25.77;25.56;25.49;25.12;24.93;21.75;20.59;20.57;20.25;18.25;18.16;17.45;16.41;16.39;16.37;16.29;14.75;12.75;11.2;10.52;10.49;9.68;9.55;9.47;9.44;8.54;8.35;6.9;6.81;6.32;5.65;5.52;5.18;4.98;4.64;4.24;4.19;4.15;4.05;3.75;3.49;3.47;3.46;3.41;3.36;3.34;3.33;3.23;3.2;3.12;2.94;2.89;2.56;2.47;2.44;2.24;2.15;
27,1333,1.0,8,293,1777455,1767892,8.65792664E8,Qe05956,2034424.465747559,>>,1651432.157073952,1433765.964563103,1817395.9505521741,1885429.344035219,1329662.320435992,1880234.8743001681,1841710.6957174665,1632637.7419163436,1626793.4436324202,2034424.465747559,1474844.781817173,1639166.2274504113,1615090.1119345308,1496866.2452775491,1668898.1128526982,1275474.1524593448,1241255.8075308257,1483503.9888028987,1284849.0721491436,1515317.7299294334,1536371.6218980553,1667483.5327452512,1599325.043085068,1381158.9729098978,1296091.488992763,1700444.175798396,<<,6.13909241E8;7.81832153E8;8.65792664E8;9.49755432E8;6.15908142E8;6.97871216E8;1.033717041E9;6.99870422E8;,999.0;757.03;737.44;407.72;405.58;339.35;260.23;133.53;
28,1358,1.0,30,294,1781959,1767657,1.027629883E9,Qe05964,5873039.956227276,>>,2420679.6573554515,1370031.22302917,4718735.606290544,1364286.503765785,1498049.7345621667,840250.2352066982,5135278.568888048,2172750.6082412885,0.0,0.0,1707405.8980855297,5417927.221422207,2610558.730169727,4724819.482512073,1851813.7288034747,2928019.0543658496,1635104.3672356687,5873039.956227276,0.0,0.0,2725386.9410598343,0.0,4243223.952906846,2217683.795888568,2245539.8810758498,1869121.014833661,<<,1.8601709E8;6.05822998E8;4.37901428E8;3.53940002E8;6.89783875E8;7.73744751E8;8.57707886E8;9.41668152E8;7.75742981E8;8.59704773E8;6.07824036E8;9.43669006E8;6.9178125E8;7.8819574E8;8.3017627E8;1.025630371E9;7.46215027E8;1.027629883E9;7.87197693E8;7.45215759E8;9.14138733E8;8.31175598E8;7.89195557E8;8.29176819E8;1.109588989E9;9.561203E8;1.111590454E9;9.98099915E8;8.58707947E8;7.74747498E8;,999.0;756.02;754.59;665.29;615.3;593.85;494.75;413.41;375.52;375.27;358.64;344.41;321.16;308.91;294.28;288.32;249.88;245.62;232.0;212.28;211.69;206.76;198.5;197.79;180.2;178.19;175.13;146.88;144.95;136.17;
30,1450,1.0,47,301,1814268,1804429,2.56130096E8,Qe05966,1.9179689983085927E7,>>,6422205.413273272,6235638.167604472,821265.3637285202,0.0,1.462160469841543E7,1.1700444456931535E7,3101205.011748441,389444.46033001196,1.8594495679506782E7,1.4543340167901676E7,6758711.475614351,1992044.0056274475,509739.6964810308,700968.3808875727,0.0,9087879.612212798,399453.0451112472,882982.230182888,1.9179689983085927E7,1.2582419693642681E7,68173.1656898861,1.507163802449669E7,434863.66546477703,955192.422339894,1243524.5527370493,5253086.987911617,<<,2.30114304E8;1.75072144E8;2.88083313E8;2.17082748E8;2.05082748E8;2.47093262E8;2.02083023E8;2.58181763E8;1.91067154E8;2.18077713E8;2.59033112E8;2.87064545E8;3.01079865E8;2.56130096E8;2.86187988E8;2.16098572E8;1.88067459E8;3.14075348E8;3.42143188E8;2.86044098E8;5.16156799E8;3.38999786E8;2.55038605E8;2.62104034E8;4.00015961E8;3.42994781E8;3.54994659E8;3.40090851E8;3.98037506E8;3.57010559E8;3.71026917E8;3.24984131E8;2.59104034E8;3.70005249E8;3.73005157E8;4.26104156E8;3.68097534E8;2.59185669E8;3.58989441E8;4.22961914E8;3.70150391E8;3.96020996E8;4.38955933E8;4.81999023E8;4.54989105E8;3.40979767E8;3.43209106E8;,999.0;875.9;843.18;819.96;586.79;550.35;507.55;496.53;474.22;409.82;368.72;333.31;298.49;281.73;267.45;262.66;237.01;219.71;203.97;166.96;148.24;142.13;138.94;133.51;133.01;119.92;98.67;98.09;91.75;91.5;90.89;89.87;81.93;80.38;79.55;78.37;76.69;75.29;71.2;68.09;63.04;59.05;59.05;54.28;52.75;52.73;46.17;
33,1485,1.0,2,304,1828290,1821302,3.39924011E8,Qe05960,1206614.3198527629,>>,0.0,0.0,0.0,1064699.773837161,0.0,181766.857524571,0.0,757929.2094045009,626625.333694473,0.0,0.0,0.0,839410.2036273045,1206614.3198527629,0.0,0.0,784087.3322369925,1129248.3029258542,769314.7802189718,0.0,969857.7651296295,630266.2042818541,0.0,0.0,0.0,0.0,<<,3.82929596E8;3.39924011E8;,999.0;168.77;
34,1523,1.0,4,307,1841957,1831715,2.29022903E8,Qe05959,2429027.473032199,>>,1871525.6127510716,2028794.6784825162,2071720.780336618,1827732.358033013,1651469.5217467016,1770633.4083946184,1833175.5077141437,1890543.7034896703,1534851.250887678,1851802.6774350344,1706245.0819012697,2028206.3560704365,2429027.473032199,1761869.5107044573,1886168.2926948562,1504784.9218380528,1258270.5978345121,1622561.526871271,1554385.9423553345,1997871.1683497143,1964243.6293393986,1531313.4721287005,1622073.9663160432,0.0,0.0,1910653.9100720724,<<,2.29022903E8;3.12984192E8;3.96945526E8;3.99032074E8;,999.0;240.35;151.31;81.24;
36,1601,1.0,6,310,1850909,1845235,3.18070526E8,Qe05970,3617713.5926225306,>>,1325881.8421364326,1086163.6915876453,538638.9605123759,724047.5823350481,847781.1658739678,836913.0305408874,605430.9247379168,632338.5813761654,675979.0533851653,827657.3975898207,1169165.619585896,869293.3318384816,419635.7079410132,702857.0737122876,610713.2703434712,804501.9982398296,522051.7863850291,752256.4159407229,802789.2811565358,783142.2065552028,641683.6479104399,845769.54041201,3617713.5926225306,2523093.123526158,2650766.364347263,856254.7883216715,<<,2.36114777E8;3.50156952E8;3.18070526E8;2.82120483E8;3.34125E8;3.61102692E8;,999.0;300.5;125.0;102.99;100.37;51.26;
38,1645,1.0,18,311,1855328,1851469,8.81227478E8,Qe05949,1.428157256301274E7,>>,7576801.102062637,6888315.996187092,1.428157256301274E7,1.1181322522115458E7,3261854.452096779,4784944.658681862,8892945.830701936,1.1254285865500662E7,774805.3962827919,899195.6415822371,6581975.52713436,8228961.435960623,9820214.902416566,9276596.578870647,1.2264470890509069E7,5275099.501337552,9491811.327613054,9984231.421524758,567771.652367498,2581171.0256323135,1.156461052459954E7,906234.8073477899,1.0061254118233338E7,1.259861801656897E7,9091614.479552612,7704625.9188453145,<<,7.11218994E8;7.95180359E8;6.65213013E8;7.7025592E8;6.33127441E8;7.13224487E8;5.57123657E8;8.81227478E8;7.96183899E8;7.71259583E8;7.19176575E8;9.67276306E8;8.54217957E8;6.41081482E8;8.8223114E8;9.65190063E8;9.40265076E8;6.14068481E8;,999.0;162.32;138.61;127.67;103.84;86.66;79.69;67.29;45.75;39.54;35.84;31.6;26.38;24.31;21.52;17.56;16.55;9.53;
39,1653,1.0,61,312,1859755,1861498,2.17118973E8,Qe05966,6.1171888595617875E7,>>,2.759287113338731E7,2.662330152311385E7,1.703307437727419E7,1.2233837551198047E7,5.034770744151233E7,3.470356619728954E7,2.379834312101638E7,1.2557837740281925E7,6.07640618474291E7,4.877546618845829E7,2.8170500329624027E7,2.3581651954090204E7,1.255468592572174E7,1.8988460209950313E7,1.2928097698070833E7,3.57328042749803E7,1.2248008840402275E7,1.5100239611809514E7,6.1171888595617875E7,3.889558417908476E7,1.3078045880030844E7,5.073323569585551E7,1.94946688865177E7,1.822623209027572E7,1.5870256768530298E7,2.360311326722492E7,<<,1.04034996E8;2.17118973E8;1.18050774E8;2.03103439E8;2.03067047E8;2.88059662E8;2.39089432E8;2.53105179E8;2.84135803E8;2.36077255E8;2.61072113E8;2.18122391E8;2.19098297E8;2.60088318E8;2.36088608E8;2.67145569E8;2.66100006E8;1.05038406E8;3.22162598E8;2.65093567E8;2.43098145E8;2.01087891E8;2.90135071E8;3.52173798E8;3.04114899E8;2.47056808E8;1.88111954E8;3.19161255E8;3.32109161E8;2.61049103E8;2.50104294E8;1.19054047E8;3.65155945E8;2.90099426E8;2.04106903E8;3.31161621E8;3.73112701E8;2.80116119E8;3.74131744E8;1.71077362E8;3.60118225E8;2.6012442E8;3.49172577E8;3.48103943E8;4.16107483E8;2.58108765E8;3.64172089E8;4.15122681E8;3.5320343E8;4.16189056E8;1.71040771E8;3.7307608E8;2.01051392E8;2.54108765E8;2.62086395E8;4.31188354E8;4.21085388E8;2.06066803E8;3.59156342E8;3.20109589E8;4.31057709E8;,999.0;614.1;482.74;243.91;127.91;89.76;81.38;75.16;68.7;63.89;61.71;57.33;53.47;43.46;43.35;40.12;35.07;34.1;32.77;32.4;31.28;31.21;28.25;26.19;25.92;25.61;24.06;23.77;23.67;22.91;22.08;20.95;20.32;19.73;19.61;18.23;16.14;15.71;15.4;14.02;12.17;12.01;11.97;11.92;11.9;11.75;10.82;10.54;9.22;8.94;8.86;8.3;8.03;7.82;7.68;6.88;6.78;6.48;5.78;5.75;4.43;
41,1853,1.0,30,318,1886011,1879052,8.14273621E8,Qe05961,2.3159174611622866E7,>>,9869453.652148018,7376177.996806963,1.2522117297868496E7,2.135034627363412E7,4921453.486192504,8670101.81222068,1.0024338820203332E7,2.199790378269935E7,753968.7315232852,2298622.917447028,9347612.513787702,9117235.576769697,1.880999824132155E7,1.0611397490784299E7,2.3159174611622866E7,6943217.142007184,2.064168714242781E7,1.4053860108360406E7,540451.7301165465,2318847.4021647745,2.2392096609458596E7,1132500.417475291,1.0660631394083252E7,1.1431157674305733E7,8373827.725072738,8154935.784069244,<<,8.12267334E8;7.11218994E8;4.03148132E8;8.13270081E8;7.12222656E8;8.14273621E8;8.50221619E8;5.62198059E8;4.04151642E8;1.03059105E8;9.49315735E8;4.61147705E8;1.154383423E9;7.46264709E8;8.51225647E8;9.82278503E8;9.9727655E8;6.66215515E8;1.035233276E9;9.07313965E8;1.19233667E9;1.155385742E9;1.069368652E9;1.40011566E8;4.82127106E8;5.63200623E8;9.83277649E8;9.74320007E8;8.5222522E8;7.0119104E8;,999.0;688.37;561.34;330.11;218.31;106.26;105.58;99.81;85.66;61.61;59.09;51.15;48.07;44.01;35.85;31.29;29.28;28.4;28.28;24.54;24.29;24.08;22.79;22.68;19.48;17.8;16.94;16.59;15.15;14.49;
42,1832,1.0,18,318,1886011,1881270,2.93098602E8,Qe05960,8.561100703635073E7,>>,1.3505547376297357E7,1.4625886280842105E7,1.5193386557914084E7,5869747.06084558,1.707363090336402E7,7045935.50853482,1.9399766924246255E7,5292232.003787567,2.2888489762024637E7,9914050.12344826,1.365822997780081E7,2.521368390820731E7,4781494.075943131,8.561100703635073E7,6382210.3502970785,2.3623344833036263E7,5562381.149361375,1.6992873139089905E7,3.1543634934060864E7,1.243984822530557E7,6147372.525668709,1.3546924753539767E7,6693941.162589202,1.351669408182659E7,1.4433497433639163E7,1.9544109427081265E7,<<,2.93098602E8;6.35214233E8;2.66087463E8;2.94101715E8;6.08203369E8;4.40151611E8;6.3720874E8;9.59324463E8;4.78107117E8;2.67091644E8;3.07113953E8;4.26134399E8;5.6019342E8;4.55151306E8;4.13140717E8;4.25147949E8;4.41156342E8;5.77196289E8;,999.0;325.71;206.47;106.53;70.75;42.44;21.44;21.39;19.59;18.66;18.5;15.15;9.66;8.41;6.66;6.5;5.38;3.06;
43,1861,1.0,33,319,1890399,1880732,2.32102356E8,Qe05966,1.4076562883512244E8,>>,5.288053066922973E7,3.803286981386224E7,1.697215172002223E7,3.0938800170545723E7,8.876120964830703E7,6.4102488939013235E7,3.434692971692821E7,2.49679666513062E7,1.1660069908773997E8,8.980285522018011E7,5.77453126419482E7,3.379923208688481E7,2.4322596879267167E7,3.2101093732015647E7,2.9142553789681718E7,7.136757808277576E7,2.4063278305130593E7,2.4225950387507893E7,1.4076562883512244E8,6.463651643960519E7,2.684259544928567E7,9.602461592040652E7,4.8374826715118654E7,3.942096786137494E7,4.0639745611921206E7,3.1643773213479463E7,<<,1.32029953E8;2.31098236E8;2.45113861E8;1.18050774E8;1.87108444E8;2.03103439E8;1.33033279E8;2.32102356E8;2.46118027E8;1.64038483E8;2.36077255E8;5.03160034E8;2.61072113E8;1.15003456E8;3.67171997E8;4.07165771E8;3.04114899E8;5.7421582E8;1.88111954E8;3.19161255E8;2.47056808E8;3.27111633E8;1.19054047E8;4.16107483E8;3.97181976E8;3.18093018E8;2.6012442E8;3.48103943E8;3.64172089E8;7.49283936E8;4.31188354E8;4.21085388E8;2.06066803E8;,999.0;344.78;204.09;107.83;61.57;60.84;36.61;32.35;19.55;17.79;13.18;13.11;12.61;11.66;11.5;7.87;7.77;6.04;5.74;5.61;5.34;5.16;4.57;4.04;3.57;3.45;3.37;3.28;2.71;2.27;2.12;1.77;1.61;
45,2055,1.0,15,326,1920876,1914685,1.172394165E9,Qe05967,9.413352315270297E7,>>,6.450808486285477E7,7.619587061425842E7,6.259441211202924E7,8.431570449607298E7,5.137249831560655E7,7.455571991559646E7,4.2260707850749165E7,8.700162407740809E7,5.7764217902487665E7,7.408906141486624E7,5.818789528773777E7,3.867584771014182E7,7.439526147800116E7,4.251959061852588E7,9.356802636388248E7,4.895738929050736E7,8.574739470938206E7,5.6550740420098804E7,6.550198341723622E7,9.413352315270297E7,8.908079751946019E7,7.588810398968731E7,2.947119517127155E7,3.441964613682895E7,3.056105476180803E7,8.494799137431596E7,<<,4.8816098E8;4.89164246E8;6.25208557E8;4.90166779E8;8.30277283E8;6.26211548E8;8.31281189E8;9.68328125E8;1.309440796E9;1.172394165E9;9.92332886E8;8.32282288E8;1.310441772E9;1.173394531E9;1.005278809E9;,999.0;194.35;67.43;51.47;32.79;18.91;10.9;8.94;4.77;4.29;3.47;3.21;2.13;1.89;1.88;
47,2048,1.0,6,326,1920876,1915080,9.09308289E8,Qe05960,2883877.10839217,>>,431446.0175089667,592006.8829509248,505540.76813545404,169431.49466683198,554934.4615779825,182679.78235513312,430250.8528834033,116150.50968059046,868260.19704152,257877.7121373562,401248.1855156775,1115145.8718931896,108836.94844665745,2883877.10839217,156989.34065524914,701944.4948261143,144072.40852731687,616615.2882932788,1114096.941560091,511240.6572854647,158890.4313627984,563452.5023160747,378456.8347405556,583279.6982704499,792116.5891084824,883589.1651092101,<<,7.72263611E8;1.114376831E9;9.09308289E8;1.115372925E9;4.31154205E8;7.74258606E8;,999.0;238.68;167.32;128.26;115.31;72.71;
48,2092,1.0,18,328,1930567,1923156,5.06153168E8,Qe05966,2.1151537095705353E7,>>,9898287.5101739,1.1117783101280542E7,5841462.721326345,1945322.1635146714,1.7860792036660023E7,1.1319874000338947E7,9110211.753532326,2649133.2693193085,1.9426238639395423E7,1.577682304250479E7,9169262.635314139,8534315.984757347,2503650.8869741005,5464684.910932593,2052905.680512248,1.291528167010828E7,2296188.7473714827,4374767.931174994,2.1151537095705353E7,1.6079594003191505E7,2485263.451479923,1.5414515285777844E7,4982063.423696943,5821775.097970238,5054819.333623674,1.1536531713472966E7,<<,4.60166626E8;5.06153168E8;3.00129852E8;5.87229675E8;5.73213257E8;3.14109253E8;4.61171631E8;6.22218506E8;3.08097961E8;5.16210022E8;3.53154968E8;5.9721344E8;3.55172333E8;8.02281067E8;2.55098206E8;6.2322406E8;6.52255981E8;6.43200867E8;,999.0;247.62;236.21;199.11;194.9;194.79;174.6;149.83;97.34;85.62;78.29;77.28;68.63;61.95;54.1;49.63;18.68;16.16;
49,2179,1.0,22,333,1952265,1947080,6.62212585E8,Qe05970,7.212317680306584E7,>>,5.559253671900989E7,6.1497406080307774E7,6.3885444881295316E7,5.4524463826251805E7,5.704270804172271E7,5.578131428237134E7,6.561019155520747E7,5.724382606502231E7,5.437026865899818E7,5.313381688886282E7,5.689045994477769E7,6.259956303077179E7,5.3134786560456835E7,5.944207651513079E7,5.397857614701458E7,5.627859836732651E7,5.478358706096227E7,5.6810235972313665E7,4.698753467083881E7,5.158594727659269E7,5.66422547122335E7,5.012259105071485E7,7.212317680306584E7,6.933146051497816E7,7.009738025517194E7,5.7670609520001E7,<<,5.24161072E8;1.8204541E8;5.25164307E8;6.61208923E8;1.38055695E8;3.19092499E8;1.83048752E8;6.62212585E8;6.15203186E8;1.141376221E9;4.56139618E8;3.59117828E8;1.277424072E9;3.20096497E8;9.35310669E8;6.63215088E8;1.142381592E9;1.278422119E9;5.93186096E8;9.36309753E8;4.57144165E8;1.279424438E9;,999.0;526.25;215.87;104.33;99.23;56.06;47.48;32.9;23.48;20.11;14.7;12.15;9.26;7.84;7.81;6.19;6.13;4.49;3.46;2.77;2.21;1.65;
54,2292,1.0,20,347,2014609,2006394,3.97182983E8,Qe05966,2.2211486805236116E7,>>,8334583.09254149,1.0140004288567796E7,4264800.5013941135,2322985.90785332,1.6126561210201576E7,1.222463480001668E7,4480407.450760396,3221445.903673909,2.1483260503919736E7,1.631911180978506E7,8177005.507165438,3695285.070604502,2945417.938503284,2836920.8270904245,2016276.1942820598,1.1749515209213287E7,2767579.931512831,2879927.3208727622,2.2211486805236116E7,1.8616784685331155E7,2611712.586834398,1.7160035741425358E7,3004380.7927170456,2789100.306996342,2563647.5871414556,9277539.377953889,<<,4.58187378E8;5.7325116E8;2.31134247E8;2.1711882E8;4.59191711E8;3.16150024E8;6.30270569E8;2.88155701E8;5.74251953E8;5.60236389E8;3.97182983E8;4.11196198E8;2.58144745E8;2.63070404E8;3.02134857E8;5.88231567E8;4.13211914E8;3.99195862E8;5.61240723E8;6.01264465E8;,999.0;426.08;295.73;267.99;203.43;148.86;128.19;111.43;108.66;107.16;97.63;88.89;82.05;77.45;70.9;67.9;39.37;37.79;27.64;20.87;
55,2319,1.0,6,349,2023282,2007787,7.30232544E8,Qe05954,7.93879474350559E7,>>,6.6814848683096E7,6.629141221099328E7,6.1290649661704585E7,7.606391219349465E7,6.082243404751712E7,7.162339984452017E7,6.073411210287969E7,7.93879474350559E7,6.199862593909798E7,7.010919423535585E7,6.697060917840383E7,5.6239645806065544E7,7.35637879297028E7,5.8037852507313125E7,7.090753718839364E7,6.0880316934070595E7,6.893501190049456E7,6.708523982042416E7,5.740048605753171E7,6.800607353533037E7,7.016245777561949E7,7.206275357762128E7,4.764303160412737E7,4.33169735592086E7,4.585352543493114E7,6.149328556794728E7,<<,7.29229431E8;7.30232544E8;1.025339722E9;3.77085144E8;1.027344482E9;4.0410495E8;,999.0;285.47;181.28;34.99;25.95;13.55;
56,2371,0.980833,4,353,2036261,2034329,4.05125183E8,Qe05971,906803.4498261461,>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66653.18290026352,48483.34640773795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635274.2486862403,906803.4498261461,758723.7424763462,104030.01202526847,<<,3.11096375E8;2.2008226E8;4.05125183E8;5.82194275E8;,999.0;813.31;252.25;167.88;
59,2426,1.0,4,359,2062174,2058382,4.09180939E8,Qe05966,657929.9955628852,>>,0.0,0.0,0.0,0.0,310043.3816342186,53960.58276769867,65595.58768002961,0.0,584719.6824001246,327154.1916706367,0.0,0.0,0.0,51113.22850981982,0.0,55121.78240185176,0.0,0.0,657929.9955628852,0.0,0.0,188364.59069935017,0.0,0.0,0.0,0.0,<<,9.62356262E8;2.75088287E8;4.09180939E8;4.23198486E8;,999.0;924.0;502.74;407.76;
60,2448,1.0,17,364,2083753,2118348,5.51145569E8,Qe05971,2.9051043703388266E7,>>,1.0997628986730332E7,1.2244956925740356E7,1.2389828729562616E7,8992252.783274943,1.0258889426978474E7,7419932.9397632,1.2590651014881665E7,7303704.719431285,1.048712397215617E7,8122606.714883973,1.0813282930739693E7,1.1701891738822911E7,8459067.276858233,1.2791287839421758E7,9736122.381367749,9839948.313337758,8731352.543221768,1.0841355932963574E7,1.0107350646058982E7,8558688.087081473,8492632.36309585,7375549.153974551,1.4715773797841668E7,2.9051043703388266E7,2.3896714855856355E7,1.3463340331186363E7,<<,6.09186829E8;2.67071411E8;5.51145569E8;6.10189697E8;6.27223083E8;2.68074585E8;7.46233704E8;5.65161011E8;4.09078308E8;2.21065857E8;5.63181091E8;4.13128265E8;6.28228333E8;4.0508606E8;8.93262329E8;7.47231018E8;4.25071655E8;,999.0;998.74;906.38;234.97;133.45;79.94;73.12;50.84;44.14;43.64;41.7;26.9;26.04;22.99;21.62;19.9;10.94;
61,2505,1.0,18,367,2098001,2092745,5.86082153E8,Qe05967,1.039527197859687E9,>>,8.394699538436731E8,9.569174807852455E8,1.0132616454321285E9,8.420184071267354E8,9.108746918590577E8,8.708468870198951E8,9.522444895369966E8,8.790569708310575E8,9.088111045039356E8,8.895213728321995E8,8.096542214475722E8,9.049643620771374E8,8.316657725167774E8,8.461245502505385E8,8.49820654498485E8,8.905317099241425E8,8.115537923301146E8,8.523846053436695E8,9.340268644267393E8,1.039527197859687E9,8.672658240364597E8,8.601751545781605E8,3.031581770819146E8,4.770429998010958E8,4.199989009990058E8,9.962846865610758E8,<<,1.91055603E8;3.83118835E8;5.33171326E8;3.84122375E8;5.34174805E8;1.92059067E8;6.70218994E8;3.85123474E8;5.35177368E8;8.75287048E8;6.71222046E8;5.20166992E8;6.72227417E8;8.7729187E8;5.86082153E8;1.217402466E9;4.36029419E8;1.185823486E9;,999.0;843.14;334.18;134.75;72.12;52.42;33.22;23.69;19.14;14.22;10.12;3.75;2.66;1.64;1.4;1.18;0.94;0.22;
62,2491,1.0,4,367,2098001,2095679,2.3504567E8,Qe05968,3358380.158454354,>>,2606846.0531079574,812409.0273876616,1223429.2602365215,2492448.8805805626,2687533.8014978813,2261193.7113246857,2692597.9428150957,2368823.7923748926,2878447.107251658,2798824.6166750663,2434367.8750635553,2565101.0447365055,3150300.8354017343,3087517.302064188,2987886.186265394,2836126.4756717477,3176467.4763204125,3086891.9877428757,2996479.4556746073,1184187.7827254566,3358380.158454354,3025133.8567981343,1187192.982590354,2190426.215695608,2012274.1498903525,1314371.312929817,<<,2.81050842E8;2.3504567E8;1.71029495E8;3.64100006E8;,999.0;523.47;160.23;93.94;
66,2648,1.0,13,381,2158371,2140414,4.29124176E8,Qe05955,2.766900835464638E7,>>,1.3115872554003846E7,1.3088977318529269E7,1.0769928291496681E7,6804801.424720869,2.446958633115819E7,1.3668829425566873E7,1.8713970793010175E7,7099795.522590678,2.766900835464638E7,1.8961506372191843E7,1.2408806369200489E7,1.4898457599353375E7,6247940.280290384,1.1242222226575714E7,6176323.303440561,1.4842373071627442E7,5481853.745501016,8233734.611890613,2.576673733203817E7,1.2731509894757122E7,7272589.143025348,1.4914171087047122E7,5374007.126089462,8540719.843563873,7112713.639197239,1.3547318730281975E7,<<,2.8903241E8;4.29124176E8;4.81095703E8;1.75060638E8;1.76935959E8;2.57077087E8;2.92923218E8;5.17140442E8;5.7514502E8;5.79072571E8;3.5505365E8;8.23213135E8;5.18143677E8;,999.0;164.93;111.53;92.42;39.28;38.28;30.33;28.81;22.68;15.03;9.26;8.03;6.1;
